created_at,source,original_text,lang,sentiment,favorite_count,retweet_count,polarity,subjectivity,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Fri Jun 18 18:18:01 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Can I be fired if I donâ€™t get vaccinated?"" 

""Can I ask my employee to get vaccinated?"" 

These were some questions people around me were debating, so I asked experts about #vaccines and the workplace: https://t.co/KEglIrEPWB #COVID19 @TorontoStar",en,"Sentiment(polarity=0.0, subjectivity=0.0)",10,3,0,0,mario_canseco,7922,4651,,"['#vaccines', '#COVID19']","{'screen_name': 'TorontoStar', 'name': 'Toronto Star', 'id': 12848262, 'id_str': '12848262', 'indices': [236, 248]}","Vancouver, BC"
Fri Jun 18 18:18:12 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@AIPAC Will aipac tell the world that Israel has SOLD EXPIRED vaccines to Palestinians, which could have been disastrous to Palestinians, making the covid19 crisis far worse, leading to more Palestinian deaths? #ThisisIsrael. https://t.co/WTPn9XMSvs",en,"Sentiment(polarity=-0.125, subjectivity=0.725)",0,0,-0.125,0.725,aws9092,24,26,FALSE,['#ThisisIsrael'],"{'screen_name': 'OligarchyNow', 'name': 'JÃ¶rn P.', 'id': 59562748, 'id_str': '59562748', 'indices': [0, 13]}",
Fri Jun 18 18:18:13 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ðŸš¨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ ðŸ§µ
https://t.co/CRDhqPHFWM",en,"Sentiment(polarity=0.16666666666666666, subjectivity=0.18888888888888888)",556,620,0.166666667,0.188888889,sathish100181,176,299,FALSE,[],"{'screen_name': 'WHOAFRO', 'name': 'WHO African Region', 'id': 544389588, 'id_str': '544389588', 'indices': [81, 89]}",
Fri Jun 18 18:18:19 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.",en,"Sentiment(polarity=0.13333333333333333, subjectivity=0.45555555555555555)",243,114,0.133333333,0.455555556,CHEYNESue,4170,5000,FALSE,[],,Liverpool
Fri Jun 18 18:18:30 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Waiting for the Israeli asshole of a journalist @BarakRavid to tell the world that Israel has SOLD EXPIRED vaccines to Palestinians, which could have been disastrous to Palestinians and making the covid19 crises far worse, leading to more Palestinian deaths. This is Israel.",en,"Sentiment(polarity=-0.125, subjectivity=0.725)",18,13,-0.125,0.725,DKLarge2,784,2192,FALSE,[],"{'screen_name': 'BarakRavid', 'name': 'Barak Ravid', 'id': 302971361, 'id_str': '302971361', 'indices': [48, 59]}",Sri Lanka
Fri Jun 18 18:18:31 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/MBBXzCwqqZ https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0)",1,1,0,0,BlackIrisJ,98,978,FALSE,[],,Your Mom's Bed
Fri Jun 18 18:18:36 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Israel will deliver more than a million doses of #COVID19 vaccines to the Palestinian Authority to help it fight the corona pandemic.

The 1st delivery, consisting of 100,000 vaccines, was transfered to the PA friday afternoon through Bitunia crossing.
https://t.co/7M3lWWr1J9",en,"Sentiment(polarity=0.5, subjectivity=0.5)",0,0,0.5,0.5,dwhcarlisle,43,284,FALSE,['#COVID19'],,"Carlisle, England"
Fri Jun 18 18:18:39 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","How do we know #COVID19 vaccines are safe?

CDC &amp; @US_FDA have safety monitoring systems to make sure every vaccine is as safe as possible. One system, VAERS, records adverse events from patients and doctors and can signal a potential safety issue. More: https://t.co/xSe61xdKcE. https://t.co/MEreGYnKPK",en,"Sentiment(polarity=0.3333333333333333, subjectivity=0.7314814814814815)",33,13,0.333333333,0.731481481,7I00l7,79,614,FALSE,['#COVID19'],"{'screen_name': 'US_FDA', 'name': 'U.S. FDA', 'id': 208120290, 'id_str': '208120290', 'indices': [54, 61]}",
Fri Jun 18 18:18:39 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Physicians for Human Rights Israel claims that the vaccines are near expiration and is not a fulfillment of Israel's obligations as an Occupting Regime. https://t.co/oQFUOGJnoy https://t.co/0MblVhWOLe,en,"Sentiment(polarity=0.05, subjectivity=0.25)",1,2,0.05,0.25,ToadWally,537,1112,,[],,
Fri Jun 18 18:18:41 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Next Africa: As the worldâ€™s richest countries ease coronavirus restrictions and prepare for a return to pre-pandemic life, Africa is in the grip of a rapidly escalating third wave. Click on this story to subscribe to our weekly newsletter.
https://t.co/zLr5TXZT4S",en,"Sentiment(polarity=0.0, subjectivity=0.0)",9,7,0,0,leahmareewilson,582,650,FALSE,[],,"Johannesburg, South Africa"
Fri Jun 18 18:18:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor",en,"Sentiment(polarity=-0.23645833333333335, subjectivity=0.3375)",873,492,-0.236458333,0.3375,ClaretChina__,1286,254,FALSE,['#COVID19'],"{'screen_name': 'DailyMonitor', 'name': 'Daily Monitor', 'id': 35697740, 'id_str': '35697740', 'indices': [257, 270]}",A Bordeaux Winery 
Fri Jun 18 18:18:50 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Register for 6/23 webinar that will review the state of #COVID19 in Brazil, India &amp; South Africa &amp; explore what lesâ€¦ https://t.co/3gBlN8h6Ty",en,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,0,0,Barrera__Gloria,947,1714,FALSE,['#COVID19'],,"Chicago, IL"
Fri Jun 18 18:18:51 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","A lot of #OurNHSPeople have been asking me: ""What is the evidence that #COVID19 #vaccines do not harm #fertility?"" 

To answer that, I made this short video about the data we have so far... https://t.co/8DYuae0VO6",en,"Sentiment(polarity=0.05, subjectivity=0.65)",219,94,0.05,0.65,Twixiepix,8,491,,"['#OurNHSPeople', '#COVID19', '#vaccines', '#fertility']",,
Fri Jun 18 18:18:52 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Israel will deliver more than a million doses of #COVID19 vaccines to the Palestinian Authority to help it fight the corona pandemic.

The 1st delivery, consisting of 100,000 vaccines, was transfered to the PA friday afternoon through Bitunia crossing.
https://t.co/7M3lWWr1J9",en,"Sentiment(polarity=0.5, subjectivity=0.5)",416,172,0.5,0.5,JoeWolkin,1893,2785,FALSE,['#COVID19'],,"Whitestone, NY"
Fri Jun 18 18:18:54 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0)",2,2,0,0,TommyOK99,1351,1398,,[],,
Fri Jun 18 18:18:56 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.",en,"Sentiment(polarity=0.13333333333333333, subjectivity=0.45555555555555555)",245,115,0.133333333,0.455555556,SimonAntenen,290,766,FALSE,[],,Just clinging on to London
Fri Jun 18 18:18:57 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0)",2,3,0,0,ClintWarren6,868,648,,[],,Cape Town.
Fri Jun 18 18:18:59 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ACR has curated a list of resources for your patients addressing important issues surrounding #COVID19 #vaccines for individuals living with #rheum diseases â†’ https://t.co/2BJBmHb84c https://t.co/tA30xAubPJ,en,"Sentiment(polarity=0.4, subjectivity=1.0)",17,13,0.4,1,KathleenArntsen,4035,4930,FALSE,"['#COVID19', '#vaccines', '#rheum']",,"Verona, NY"
Fri Jun 18 18:19:00 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Africa is ""in the midst of a full-blown third wave"" of coronavirus

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week. Source ~ WHO",en,"Sentiment(polarity=0.16666666666666666, subjectivity=0.18888888888888888)",49,17,0.166666667,0.188888889,yonny_s,1446,2873,FALSE,[],,Internet (Neuland)
Fri Jun 18 18:19:02 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","How do we know #COVID19 vaccines are safe?

CDC &amp; @US_FDA have safety monitoring systems to make sure every vaccine is as safe as possible. One system, VAERS, records adverse events from patients and doctors and can signal a potential safety issue. More: https://t.co/xSe61xdKcE. https://t.co/MEreGYnKPK",en,"Sentiment(polarity=0.3333333333333333, subjectivity=0.7314814814814815)",33,14,0.333333333,0.731481481,hcphtx,28919,4587,FALSE,['#COVID19'],"{'screen_name': 'US_FDA', 'name': 'U.S. FDA', 'id': 208120290, 'id_str': '208120290', 'indices': [54, 61]}","Harris County, Texas"
Fri Jun 18 18:19:02 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",18 June 2022 latest number of #COVID19 statistics in South Africa #CoronaVirusSA                              https://t.co/ofDKjzuAOf,en,"Sentiment(polarity=0.5, subjectivity=0.9)",18,15,0.5,0.9,Sinkins_E,855,728,,"['#COVID19', '#CoronaVirusSA']",,Pietermaritzburg
Fri Jun 18 18:19:03 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/MBBXzCwqqZ https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0)",2,4,0,0,MajidAhmad1988,644,573,FALSE,[],,"Karachi, Pakistan"
Fri Jun 18 18:19:07 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0)",2,5,0,0,leahmcelrath,138849,2688,FALSE,[],,Houston/NYC
Fri Jun 18 18:19:16 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/MBBXzCwqqZ https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0)",3,6,0,0,sxpert1,1334,1429,FALSE,[],,
Fri Jun 18 18:19:30 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","You can get a #COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer need to wait 14 days between vaccines. Side effects are the same if vaccines are given alone or together. 
 
More about vaccine timing: https://t.co/BV3mN5XdLe. https://t.co/RWrRzhKdEg",en,"Sentiment(polarity=0.09375, subjectivity=0.28125)",0,0,0.09375,0.28125,WeaponizedNews,3711,4533,FALSE,['#COVID19'],,"Fresno, CA"
Fri Jun 18 18:19:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Any politician promoting lockdowns, mask mandates &amp; vaccines as a solution to covid19, are in full support of UN Agenda 21 and the coming one world government, a New World Order.",en,"Sentiment(polarity=0.24318181818181817, subjectivity=0.5022727272727273)",13,4,0.243181818,0.502272727,MAMike4,1642,2950,FALSE,[],,Earth
Fri Jun 18 18:19:45 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Please do your research first if you read or see something about vaccines or #covid19 that sounds unusual.

Spreading disinfo means people wonâ€™t get vaccinated out of fear.

That will lead to more deaths.

Americaâ€™s Frontline Doctors: not to be trusted.

https://t.co/Jy0KGpRqrs https://t.co/1yq1ER5FcQ",en,"Sentiment(polarity=0.31666666666666665, subjectivity=0.611111111111111)",14,11,0.316666667,0.611111111,NurseChapel2021,5743,2496,FALSE,['#covid19'],,"Space, the Final Frontier"
Fri Jun 18 18:19:46 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Israel let a million covid vaccines expire while millions of Palestinians under its military rule remained unvaccinated. Then, it arranged a swab where Palestinians would get the expired doses in exchange for a future fresh batch that was destined for us!! #TrueStory https://t.co/QT2N4PBwiv",en,"Sentiment(polarity=0.12291666666666667, subjectivity=0.24166666666666667)",0,0,0.122916667,0.241666667,PeruginiNic,2315,968,FALSE,['#TrueStory'],,Here and elsewhere
Fri Jun 18 18:19:46 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","You can get a #COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer need to wait 14 days between vaccines. Side effects are the same if vaccines are given alone or together. 
 
More about vaccine timing: https://t.co/BV3mN5XdLe. https://t.co/RWrRzhKdEg",en,"Sentiment(polarity=0.09375, subjectivity=0.28125)",121,69,0.09375,0.28125,slushey,762,392,FALSE,['#COVID19'],,
Fri Jun 18 18:19:49 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0)",4,8,0,0,MunzMaat,62,130,FALSE,[],,"London, England"
Fri Jun 18 18:20:01 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1/5 Canadaâ€™s National Advisory Committee on Immunization has updated its recommendations on first and second doses of #COVID19 vaccines based on the latest scientific evidence and expert opinion. https://t.co/ienLyI1bkR,en,"Sentiment(polarity=0.25, subjectivity=0.41111111111111115)",41,29,0.25,0.411111111,Marie70883246,232,344,FALSE,['#COVID19'],,"Winnipeg, Manitoba"
Fri Jun 18 18:20:08 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Any politician promoting lockdowns, mask mandates &amp; vaccines as a solution to covid19, are in full support of UN Agenda 21 and the coming one world government, a New World Order.",en,"Sentiment(polarity=0.24318181818181817, subjectivity=0.5022727272727273)",14,5,0.243181818,0.502272727,Davidt525,3060,3231,FALSE,[],,South Gloucestershire England
Fri Jun 18 18:20:18 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Key takeaway from @AfAmResearch &amp; @commonwealthfnd's survey: An individual's personal doctor/primary care physician is the most effective messenger when it comes to #COVID19 vaccines.

We need trustworthy messengers in order to reduce vaccine hesitancy.
https://t.co/fMSixS4o6p https://t.co/doZEloxGuH",en,"Sentiment(polarity=0.22000000000000003, subjectivity=0.6)",2,2,0.22,0.6,AfAmResearch,1868,208,FALSE,['#COVID19'],"{'screen_name': 'AfAmResearch', 'name': 'African American Research', 'id': 931232586726301696, 'id_str': '931232586726301696', 'indices': [18, 31]}",
Fri Jun 18 18:20:24 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","11) But is it just a SinoVac issue though? Unclear, in a Calgary ðŸ‡¨ðŸ‡¦ hospital, or the 6 #DeltaVariant infected healthcare workers, 5 were fully vaccinated with 2 doses of mRNA vaccines too. That sparked infection across different units of the hospital. Delta is a problem. https://t.co/AF4BITFvgH",en,"Sentiment(polarity=0.0, subjectivity=0.6)",82,48,0,0.6,O5S5H5L5,112,544,,['#DeltaVariant'],,
Fri Jun 18 18:20:32 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor",en,"Sentiment(polarity=-0.23645833333333335, subjectivity=0.3375)",874,493,-0.236458333,0.3375,62Elma,82,276,FALSE,['#COVID19'],"{'screen_name': 'DailyMonitor', 'name': 'Daily Monitor', 'id': 35697740, 'id_str': '35697740', 'indices': [257, 270]}","Johannesburg, South Africa"
